family,topology_type,J_star,B,C_total,C_min_path,budget_ratio_total,budget_ratio_path,alpha,n_nodes,n_edges,density,n_repairable,shortest_path_length,H
sp,sp_sp5,0.4727374034375332,10.25,24.259999999999998,16.85,0.42250618301731246,0.6083086053412462,0.42263813212443396,7,8,0.19047619047619047,5,4.0,25.0
sp,sp_sp6,0.38303843721778624,12.12,34.39,11.19,0.35242803140447804,1.0831099195710456,0.3525271090440145,8,9,0.16071428571428573,6,4.0,25.0
sp,sp_sp2,0.6192380640706769,2.22,11.87,11.87,0.1870261162594777,0.1870261162594777,0.18706094521873212,4,3,0.25,2,3.0,25.0
sp,sp_sp3,0.0,3.72,16.71,0.5,0.22262118491921004,7.44,0.22285134106414287,5,6,0.3,3,1.0,25.0
sp,sp_sp4,0.03311856716430007,5.24,21.75,1.96,0.24091954022988507,2.673469387755102,0.241028533213025,6,8,0.26666666666666666,4,2.0,25.0
sp,sp_sp6,0.2900390088074642,10.87,38.88,10.77,0.2795781893004115,1.0092850510677809,0.27950768056695385,8,10,0.17857142857142858,6,3.0,25.0
sp,sp_sp6,0.02442854525769941,13.99,40.69,8.09,0.34381912017694766,1.7292954264524105,0.3438773692153006,8,12,0.21428571428571427,6,2.0,25.0
sp,sp_sp4,0.6636945089732064,5.98,13.04,13.040000000000001,0.4585889570552148,0.45858895705521474,0.45874396717387755,6,5,0.16666666666666666,4,5.0,25.0
sp,sp_sp7,0.4720658427302511,10.21,33.25,17.22,0.3070676691729324,0.5929152148664345,0.30719789358035365,9,11,0.1527777777777778,7,4.0,25.0
sp,sp_sp2,0.0,3.9,9.33,0.5,0.4180064308681672,7.8,0.4180358519292044,4,4,0.3333333333333333,2,1.0,25.0
sp,sp_sp4,0.4467179280926027,4.4,23.89,10.23,0.18417748011720386,0.43010752688172044,0.1843232523199181,6,6,0.2,4,3.0,25.0
sp,sp_sp9,0.3062771569191035,20.4,55.4,10.52,0.3682310469314079,1.9391634980988592,0.36828739534075183,11,13,0.11818181818181818,9,4.0,25.0
sp,sp_sp6,0.8077995517086629,5.05,26.22,16.73,0.19260106788710907,0.3018529587567244,0.1925397688437935,8,9,0.16071428571428573,6,6.0,25.0
sp,sp_sp7,0.2791584470218009,6.16,30.709999999999994,8.559999999999999,0.20058612829697173,0.7196261682242991,0.2006966108939343,9,9,0.125,7,3.0,25.0
sp,sp_sp5,0.37815407449358146,5.09,30.32,10.95,0.16787598944591028,0.4648401826484018,0.1680308570930212,7,9,0.21428571428571427,5,3.0,25.0
sp,sp_sp7,0.0,10.06,36.55,0.5,0.27523939808481535,20.12,0.2752110625233196,9,11,0.1527777777777778,7,1.0,25.0
sp,sp_sp8,0.13187870480170238,15.31,53.230000000000004,8.49,0.287619763291377,1.8032979976442873,0.2876506606834643,10,16,0.17777777777777778,8,2.0,25.0
sp,sp_sp2,0.25940823518578804,2.71,10.84,6.81,0.25,0.3979441997063143,0.24986167041251742,4,4,0.3333333333333333,2,2.0,25.0
sp,sp_sp2,0.18422173235370093,4.38,17.89,8.48,0.24482951369480155,0.5165094339622641,0.24459535502015217,4,4,0.3333333333333333,2,2.0,25.0
sp,sp_sp2,0.1643823209964295,2.06,10.530000000000001,4.32,0.19563152896486227,0.47685185185185186,0.19540740859911668,4,4,0.3333333333333333,2,2.0,25.0
sp,sp_sp5,0.550366886016003,5.25,23.1,14.22,0.22727272727272727,0.3691983122362869,0.22715323943301988,7,9,0.21428571428571427,5,3.0,25.0
sp,sp_sp7,0.0,3.99,35.39,0.5,0.11274371291325233,7.98,0.11265557853377323,9,11,0.1527777777777778,7,1.0,25.0
sp,sp_sp4,0.10402271821508842,12.08,30.93,7.98,0.39055932751374073,1.5137844611528821,0.39062150026714815,6,6,0.2,4,2.0,25.0
sp,sp_sp6,0.0,2.97,33.6,0.5,0.08839285714285715,5.94,0.08831586946632604,8,11,0.19642857142857142,6,1.0,25.0
sp,sp_sp2,0.02968600111270687,3.59,8.71,1.54,0.41216991963260613,2.331168831168831,0.41242306861746175,4,4,0.3333333333333333,2,2.0,25.0
sp,sp_sp8,0.36076777636497037,6.49,55.620000000000005,13.23,0.1166846458108594,0.490551776266062,0.1167285301025153,10,13,0.14444444444444443,8,3.0,25.0
sp,sp_sp5,0.13552303471154578,9.15,21.18,5.41,0.43201133144475923,1.6913123844731979,0.4320940360143745,7,9,0.21428571428571427,5,3.0,25.0
sp,sp_sp2,0.2790343397535876,3.06,9.65,7.15,0.3170984455958549,0.42797202797202794,0.3171791599318643,4,4,0.3333333333333333,2,2.0,25.0
sp,sp_sp6,0.0,5.62,18.080000000000002,0.5,0.3108407079646017,11.24,0.3106586996199895,8,11,0.19642857142857142,6,1.0,25.0
sp,sp_sp4,0.0,8.02,28.290000000000003,0.5,0.28349240014139265,16.04,0.2835972283551926,6,8,0.26666666666666666,4,1.0,25.0
sp,sp_sp7,0.37142679492462927,13.85,34.74,14.69,0.3986758779504893,0.9428182437031994,0.39855975894867646,9,11,0.1527777777777778,7,4.0,25.0
sp,sp_sp5,0.728301487233802,12.34,26.640000000000004,26.64,0.4632132132132131,0.4632132132132132,0.4631107043367138,7,6,0.14285714285714285,5,6.0,25.0
sp,sp_sp2,0.2885362104010888,2.72,14.25,9.18,0.19087719298245615,0.29629629629629634,0.1910621384546908,4,4,0.3333333333333333,2,2.0,25.0
sp,sp_sp10,0.8697788071224527,24.21,59.769999999999996,47.699999999999996,0.405052702024427,0.5075471698113209,0.40512381384953283,12,13,0.09848484848484848,10,9.0,25.0
sp,sp_sp5,0.0,3.26,24.959999999999994,0.5,0.1306089743589744,6.52,0.1305014756646175,7,8,0.19047619047619047,5,1.0,25.0
sp,sp_sp3,0.5812124859366048,11.42,23.939999999999998,23.94,0.4770258980785297,0.47702589807852963,0.4768866842862001,5,4,0.2,3,4.0,25.0
sp,sp_sp2,0.1169795747838132,7.64,16.400000000000002,7.94,0.4658536585365853,0.9622166246851385,0.4658091146649821,4,4,0.3333333333333333,2,2.0,25.0
sp,sp_sp2,0.27941160657715924,4.94,14.25,9.35,0.3466666666666667,0.5283422459893049,0.3466774076833046,4,4,0.3333333333333333,2,2.0,25.0
sp,sp_sp6,0.1719796814710307,11.78,37.51,3.77,0.3140495867768595,3.1246684350132625,0.3139625886581807,8,11,0.19642857142857142,6,2.0,25.0
sp,sp_sp3,0.0,6.84,17.79,0.5,0.38448566610455315,13.68,0.38438279487347093,5,7,0.35,3,1.0,25.0
sp,sp_sp5,0.07840639389983661,9.32,34.28,4.65,0.2718786464410735,2.0043010752688173,0.27195929950125397,7,8,0.19047619047619047,5,2.0,25.0
sp,sp_sp7,0.0023905397689143655,16.07,39.34,2.38,0.40849008642602946,6.7521008403361344,0.4083670407925531,9,14,0.19444444444444445,7,2.0,25.0
sp,sp_sp2,0.34201984673390146,1.08,8.290000000000001,6.45,0.13027744270205066,0.16744186046511628,0.13072519046232448,4,4,0.3333333333333333,2,2.0,25.0
sp,sp_sp3,0.6968029721258252,3.55,13.34,13.34,0.2661169415292354,0.2661169415292354,0.2662637412005359,5,5,0.25,3,4.0,25.0
sp,sp_sp3,0.8654585468198499,2.96,25.92,25.92,0.11419753086419752,0.11419753086419752,0.11425964774981294,5,6,0.3,3,4.0,25.0
sp,sp_sp3,0.6089987689916865,5.64,16.58,16.58,0.3401688781664656,0.3401688781664656,0.33994986879033595,5,4,0.2,3,4.0,25.0
sp,sp_sp4,0.3210545070350708,7.37,20.88,10.16,0.35296934865900387,0.7253937007874016,0.35319681376612466,6,6,0.2,4,3.0,25.0
sp,sp_sp10,0.843956811065765,24.55,50.66,44.43,0.48460323726806165,0.5525545802385775,0.4845236975152335,12,15,0.11363636363636363,10,9.0,25.0
sp,sp_sp6,0.24650813276638103,13.78,29.53,6.779999999999999,0.4666440907551642,2.032448377581121,0.4666551202794101,8,11,0.19642857142857142,6,3.0,25.0
sp,sp_sp2,0.3691572799759368,3.06,6.86,6.86,0.446064139941691,0.446064139941691,0.44625858042539235,4,3,0.25,2,3.0,25.0
sp,sp_sp4,0.0,3.81,19.9,0.5,0.1914572864321608,7.62,0.19123960238861454,6,7,0.23333333333333334,4,1.0,25.0
sp,sp_sp6,0.2680388894290141,10.93,28.200000000000003,8.98,0.3875886524822695,1.2171492204899776,0.3875168056083522,8,9,0.16071428571428573,6,3.0,25.0
sp,sp_sp2,0.5788155575778758,4.13,15.280000000000001,15.280000000000001,0.27028795811518325,0.27028795811518325,0.2705178919040229,4,3,0.25,2,3.0,25.0
sp,sp_sp4,0.0,6.48,15.49,0.5,0.4183344092963202,12.96,0.4185085854571229,6,7,0.23333333333333334,4,1.0,25.0
sp,sp_sp4,0.0,6.68,14.96,0.5,0.44652406417112295,13.36,0.44662754897592233,6,7,0.23333333333333334,4,1.0,25.0
sp,sp_sp5,0.8492806332341969,6.65,32.68,32.68,0.20348837209302326,0.20348837209302326,0.20357857526913412,7,6,0.14285714285714285,5,6.0,25.0
sp,sp_sp8,0.0,9.63,41.96,0.5,0.22950428979980936,19.26,0.22940921585064647,10,14,0.15555555555555556,8,1.0,25.0
sp,sp_sp2,0.0,2.6,10.75,0.5,0.24186046511627907,5.2,0.24165370746727788,4,5,0.4166666666666667,2,1.0,25.0
sp,sp_sp3,0.0,2.65,9.0,0.5,0.29444444444444445,5.3,0.29472533556852554,5,6,0.3,3,1.0,25.0
sp,sp_sp6,0.029757478356838375,11.97,33.89,2.45,0.3532015343759221,4.885714285714285,0.35330726189703604,8,12,0.21428571428571427,6,2.0,25.0
sp,sp_sp5,0.8288957952146468,8.77,27.439999999999998,27.44,0.3196064139941691,0.31960641399416906,0.31954177899262864,7,6,0.14285714285714285,5,6.0,25.0
sp,sp_sp6,0.09894585394282741,4.66,38.23,5.05,0.12189380068009419,0.9227722772277228,0.12197979071388457,8,12,0.21428571428571427,6,2.0,25.0
sp,sp_sp8,0.6396309982912416,10.43,53.85,25.03,0.193686165273909,0.41669996004794246,0.19369463447011667,10,16,0.17777777777777778,8,4.0,25.0
sp,sp_sp3,0.11872431094065437,2.9,16.16,2.56,0.17945544554455445,1.1328125,0.17935715975516353,5,6,0.3,3,2.0,25.0
sp,sp_sp4,0.28365617654717656,7.08,24.38,11.96,0.29040196882690733,0.5919732441471571,0.29022779561169676,6,6,0.2,4,3.0,25.0
sp,sp_sp9,0.5695062795372892,17.99,67.35000000000001,24.81,0.26711210096510757,0.7251108424022571,0.26705301781010626,11,13,0.11818181818181818,9,5.0,25.0
sp,sp_sp5,0.2849764228921058,2.38,13.68,3.8,0.1739766081871345,0.6263157894736842,0.17429495113556062,7,8,0.19047619047619047,5,3.0,25.0
sp,sp_sp7,0.0,10.67,28.620000000000005,0.5,0.3728162124388539,21.34,0.3728868811122103,9,13,0.18055555555555555,7,1.0,25.0
sp,sp_sp5,0.42289198474570205,5.56,21.730000000000004,8.64,0.25586746433502067,0.6435185185185184,0.25585202941388585,7,8,0.19047619047619047,5,3.0,25.0
sp,sp_sp5,0.0,6.07,19.66,0.5,0.30874872838250256,12.14,0.30868292038048917,7,10,0.23809523809523808,5,1.0,25.0
sp,sp_sp3,0.24440581540244127,3.27,23.42,7.04,0.13962425277540563,0.46448863636363635,0.13945562259561398,5,5,0.25,3,2.0,25.0
sp,sp_sp4,0.7290836547167386,7.61,22.06,22.06,0.3449682683590209,0.3449682683590209,0.3448223245697244,6,5,0.16666666666666666,4,5.0,25.0
sp,sp_sp6,0.0,15.46,41.66,0.5,0.3710993759001441,30.92,0.3711662221595268,8,12,0.21428571428571427,6,1.0,25.0
sp,sp_sp6,0.015044267027573286,11.93,24.099999999999998,1.69,0.4950207468879668,7.059171597633136,0.4950045455362239,8,12,0.21428571428571427,6,2.0,25.0
sp,sp_sp3,0.49341405290928786,2.56,11.620000000000001,10.280000000000001,0.22030981067125643,0.24902723735408558,0.2202723292733827,5,5,0.25,3,3.0,25.0
sp,sp_sp4,0.11872431094065443,4.22,17.75,4.21,0.23774647887323944,1.002375296912114,0.23750450007811807,6,6,0.2,4,2.0,25.0
sp,sp_sp6,0.015507798206213508,13.43,40.36,4.04,0.3327552031714569,3.3242574257425743,0.3327735607132887,8,10,0.17857142857142858,6,2.0,25.0
sp,sp_sp8,0.1930763459626185,16.62,54.08,12.62,0.3073224852071006,1.3169572107765453,0.3073538472748743,10,12,0.13333333333333333,8,3.0,25.0
sp,sp_sp6,0.0,7.39,31.71,0.5,0.23304951119520653,14.78,0.23317120633728192,8,12,0.21428571428571427,6,1.0,25.0
sp,sp_sp5,0.05619923486734174,14.56,33.41,5.14,0.43579766536964987,2.832684824902724,0.4357441644986353,7,8,0.19047619047619047,5,2.0,25.0
sp,sp_sp6,0.5796694499341816,5.66,25.199999999999996,15.709999999999999,0.22460317460317464,0.3602800763844685,0.22474482215073502,8,9,0.16071428571428573,6,4.0,25.0
sp,sp_sp4,0.6209328576605092,9.0,19.2,19.2,0.46875,0.46875,0.46888659412767586,6,5,0.16666666666666666,4,5.0,25.0
sp,sp_sp8,0.0682007979526338,8.86,40.08,2.42,0.2210578842315369,3.6611570247933884,0.22108844782524614,10,13,0.14444444444444443,8,2.0,25.0
sp,sp_sp5,0.4421153315456964,5.0,26.18,13.84,0.19098548510313215,0.36127167630057805,0.19083973480516797,7,8,0.19047619047619047,5,3.0,25.0
sp,sp_sp6,0.9302668416227138,5.89,27.07,27.07,0.21758404137421497,0.21758404137421497,0.2177558191895416,8,7,0.125,6,7.0,25.0
sp,sp_sp2,0.20768623693265847,1.16,5.89,2.82,0.1969439728353141,0.41134751773049644,0.19660634772699698,4,4,0.3333333333333333,2,2.0,25.0
sp,sp_sp5,0.6539444836525053,3.41,19.52,10.91,0.1746926229508197,0.31255728689275897,0.17472699565124403,7,8,0.19047619047619047,5,4.0,25.0
sp,sp_sp8,0.1959341397538801,15.02,43.5,9.84,0.34528735632183905,1.5264227642276422,0.34526700265856974,10,11,0.12222222222222222,8,3.0,25.0
sp,sp_sp2,0.0,4.36,15.2,0.5,0.28684210526315795,8.72,0.2868700432345081,4,5,0.4166666666666667,2,1.0,25.0
sp,sp_sp6,0.18094649859585832,7.79,30.82,4.76,0.2527579493835172,1.6365546218487397,0.25284544203057313,8,10,0.17857142857142858,6,2.0,25.0
sp,sp_sp5,0.326752267305513,10.48,32.55,12.43,0.3219662058371736,0.843121480289622,0.32207531965898084,7,7,0.16666666666666666,5,3.0,25.0
sp,sp_sp7,0.18800338290609947,13.09,43.0,11.850000000000001,0.30441860465116277,1.1046413502109704,0.30448424520440276,9,13,0.18055555555555555,7,3.0,25.0
sp,sp_sp2,0.3990923435803085,2.77,5.67,5.67,0.4885361552028219,0.4885361552028219,0.48910283335223603,4,3,0.25,2,3.0,25.0
sp,sp_sp7,0.4325915350195811,18.84,39.529999999999994,18.84,0.4766000505944853,1.0,0.476507299102282,9,10,0.1388888888888889,7,4.0,25.0
sp,sp_sp7,0.0,11.14,32.42,0.5,0.34361505243676743,22.28,0.3436373000221384,9,12,0.16666666666666666,7,1.0,25.0
sp,sp_sp7,0.0,7.96,43.08,0.5,0.18477251624883936,15.92,0.18484154698408253,9,10,0.1388888888888889,7,1.0,25.0
sp,sp_sp4,0.5770161041028554,2.89,19.83,11.09,0.14573877962682805,0.260595130748422,0.1459585265449429,6,6,0.2,4,3.0,25.0
sp,sp_sp6,0.23771887847724607,10.65,33.42,6.67,0.31867145421903054,1.5967016491754125,0.3186745829776963,8,10,0.17857142857142858,6,3.0,25.0
sp,sp_sp3,0.05390059606501399,5.85,16.97,3.11,0.3447259870359458,1.8810289389067523,0.3449347823769065,5,6,0.3,3,2.0,25.0
sp,sp_sp8,0.28144979595173014,7.68,31.21,7.26,0.2460749759692406,1.0578512396694215,0.24616857365200845,10,13,0.14444444444444443,8,3.0,25.0
sp,sp_sp7,0.1527455952738085,13.74,33.97,4.78,0.4044745363556079,2.8744769874476988,0.4044169802648337,9,12,0.16666666666666666,7,2.0,25.0
sp,sp_sp8,0.11526188635869648,19.38,46.98,11.66,0.4125159642401022,1.6620926243567753,0.41254516829115917,10,13,0.14444444444444443,8,3.0,25.0
sp,sp_sp4,0.7493506137427424,9.18,32.519999999999996,32.52,0.2822878228782288,0.28228782287822873,0.282175244545394,6,5,0.16666666666666666,4,5.0,25.0
sp,sp_sp5,0.0,15.61,33.39,0.5,0.46750524109014674,31.22,0.4675849768880701,7,9,0.21428571428571427,5,1.0,25.0
sp,sp_sp5,0.3955810427420971,11.15,20.28,12.74,0.5498027613412229,0.8751962323390895,0.5500325821453883,7,8,0.19047619047619047,5,5.0,25.0
sp,sp_sp7,0.0,14.18,34.57,0.5,0.4101822389354932,28.36,0.4102484645848221,9,12,0.16666666666666666,7,1.0,25.0
sp,sp_sp7,0.3987416050987692,12.81,31.01,15.580000000000002,0.41309255079006774,0.8222079589216944,0.41322617894506436,9,10,0.1388888888888889,7,4.0,25.0
sp,sp_sp9,0.13491951050392614,11.68,34.47,2.7,0.33884537278793153,4.325925925925926,0.33892812279777845,11,15,0.13636363636363635,9,2.0,25.0
sp,sp_sp5,0.15398631006587427,11.51,30.38,9.22,0.37886767610269917,1.2483731019522775,0.37872179555257285,7,9,0.21428571428571427,5,3.0,25.0
sp,sp_sp3,0.5383169961146946,5.87,25.56,16.97,0.22965571205007826,0.3459045374189747,0.22961995256820497,5,5,0.25,3,3.0,25.0
sp,sp_sp5,0.0,9.43,28.3,0.5,0.3332155477031802,18.86,0.3332525343827449,7,10,0.23809523809523808,5,1.0,25.0
sp,sp_sp4,0.6100655387872106,6.64,21.48,18.68,0.30912476722532584,0.3554603854389721,0.3093237861601858,6,7,0.23333333333333334,4,4.0,25.0
sp,sp_sp5,0.1733713433621333,7.84,28.909999999999997,7.27,0.27118644067796616,1.0784044016506191,0.2710730359216662,7,8,0.19047619047619047,5,2.0,25.0
sp,sp_sp4,0.0,2.23,21.099999999999998,0.5,0.1056872037914692,4.46,0.10588647396521038,6,8,0.26666666666666666,4,1.0,25.0
sp,sp_sp7,0.17148701552332674,15.06,35.57,13.96,0.4233904976103458,1.0787965616045845,0.4233244832191297,9,11,0.1527777777777778,7,3.0,25.0
sp,sp_sp4,0.37843087287818783,7.95,25.21,12.9,0.31535105117017054,0.6162790697674418,0.31517331442659113,6,7,0.23333333333333334,4,3.0,25.0
sp,sp_sp2,0.16048568168507157,2.09,9.49,4.12,0.22023182297154897,0.5072815533980582,0.22011137872238973,4,4,0.3333333333333333,2,2.0,25.0
sp,sp_sp8,0.0,8.96,40.08,0.5,0.22355289421157687,17.92,0.22360640982588165,10,15,0.16666666666666666,8,1.0,25.0
sp,sp_sp8,0.15565438387455954,14.86,52.3,13.059999999999999,0.2841300191204589,1.1378254211332313,0.28412430592264193,10,14,0.15555555555555556,8,3.0,25.0
sp,sp_sp4,0.567462028276009,7.48,20.82,15.32,0.35926993275696445,0.48825065274151436,0.35945798155071884,6,6,0.2,4,4.0,25.0
sp,sp_sp6,0.237299729063668,14.08,38.290000000000006,13.99,0.3677200313397753,1.006433166547534,0.3677259094293937,8,12,0.21428571428571427,6,3.0,25.0
sp,sp_sp8,0.05734846319184924,15.33,39.779999999999994,5.12,0.38536953242835603,2.994140625,0.38539665285539626,10,14,0.15555555555555556,8,2.0,25.0
sp,sp_sp6,0.4938804361525327,8.95,36.6,20.150000000000002,0.24453551912568303,0.44416873449131505,0.24455247566203264,8,9,0.16071428571428573,6,4.0,25.0
sp,sp_sp2,0.14982344952467183,3.77,6.8100000000000005,2.73,0.55359765051395,1.380952380952381,0.5540637485431922,4,4,0.3333333333333333,2,2.0,25.0
sp,sp_sp7,0.0,9.91,27.81,0.5,0.35634663790003596,19.82,0.35622134146929163,9,11,0.1527777777777778,7,1.0,25.0
sp,sp_sp5,0.1197453053973103,4.19,25.39,2.26,0.16502560063016938,1.853982300884956,0.16519130613385655,7,8,0.19047619047619047,5,2.0,25.0
sp,sp_sp4,0.044162652488687656,7.88,20.330000000000002,3.66,0.3876045253320216,2.153005464480874,0.3877442783888487,6,8,0.26666666666666666,4,2.0,25.0
sp,sp_sp7,0.26100140965756,12.36,45.65,13.58,0.27075575027382254,0.9101620029455081,0.2707147320184967,9,11,0.1527777777777778,7,3.0,25.0
sp,sp_sp4,0.0,15.69,28.990000000000002,0.5,0.5412211107278372,31.38,0.5412180381508177,6,7,0.23333333333333334,4,1.0,25.0
sp,sp_sp8,0.5761406295800929,15.05,36.96,21.1,0.4071969696969697,0.7132701421800948,0.40707826513339246,10,11,0.12222222222222222,8,6.0,25.0
sp,sp_sp6,0.1662360229649355,8.02,39.02,8.6,0.2055356227575602,0.9325581395348838,0.20555071350800735,8,10,0.17857142857142858,6,2.0,25.0
sp,sp_sp6,0.5042422490445404,7.19,35.690000000000005,16.61,0.2014569907537125,0.43287176399759186,0.20132729615683903,8,11,0.19642857142857142,6,4.0,25.0
sp,sp_sp8,0.390886491902571,16.4,39.39,11.91,0.4163493272404163,1.376994122586062,0.4162574710213435,10,12,0.13333333333333333,8,5.0,25.0
sp,sp_sp6,0.0774720850394877,10.85,30.23,5.64,0.358914985114125,1.923758865248227,0.3587929044274051,8,9,0.16071428571428573,6,2.0,25.0
sp,sp_sp2,0.17964985211522097,5.06,13.83,5.66,0.36587129428778015,0.8939929328621907,0.36594607704361853,4,4,0.3333333333333333,2,2.0,25.0
sp,sp_sp5,0.0,5.29,25.769999999999996,0.5,0.20527745440434617,10.58,0.20524928574216622,7,10,0.23809523809523808,5,1.0,25.0
sp,sp_sp8,0.0,16.45,48.07,0.5,0.34220927813605156,32.9,0.3421245704652926,10,15,0.16666666666666666,8,1.0,25.0
sp,sp_sp5,0.9291766558803962,5.82,33.67,33.67,0.17285417285417284,0.17285417285417284,0.1728850672085193,7,6,0.14285714285714285,5,6.0,25.0
sp,sp_sp8,0.0,9.57,38.47,0.5,0.24876527164023915,19.14,0.24870368680352847,10,15,0.16666666666666666,8,1.0,25.0
sp,sp_sp2,0.0,2.06,10.07,0.5,0.20456802383316783,4.12,0.20451436399619505,4,4,0.3333333333333333,2,1.0,25.0
sp,sp_sp4,0.9201923327413377,1.02,12.35,12.35,0.0825910931174089,0.0825910931174089,0.08238000479833542,6,6,0.2,4,5.0,25.0
sp,sp_sp4,0.0,2.07,17.98,0.5,0.11512791991101222,4.14,0.11489900594120211,6,8,0.26666666666666666,4,1.0,25.0
sp,sp_sp4,0.8374392366992423,3.88,15.400000000000002,15.4,0.2519480519480519,0.2519480519480519,0.2518319611833514,6,5,0.16666666666666666,4,5.0,25.0
sp,sp_sp3,0.1809464985958583,4.88,15.329999999999998,2.19,0.3183300717547293,2.228310502283105,0.31832867694747674,5,6,0.3,3,2.0,25.0
sp,sp_sp3,0.1113257538903532,6.21,15.989999999999998,4.61,0.3883677298311445,1.3470715835140996,0.3886414126208991,5,5,0.25,3,2.0,25.0
sp,sp_sp4,0.3502707394257199,10.07,18.46,9.16,0.5455037919826652,1.0993449781659388,0.545255796702111,6,6,0.2,4,4.0,25.0
sp,sp_sp3,0.6621072458550925,5.92,16.35,16.35,0.36207951070336386,0.36207951070336386,0.36218312336451886,5,4,0.2,3,4.0,25.0
sp,sp_sp5,0.0,5.32,28.400000000000002,0.5,0.18732394366197183,10.64,0.18721320555160145,7,10,0.23809523809523808,5,1.0,25.0
sp,sp_sp4,0.02989663961869692,11.75,31.97,7.77,0.3675320613074758,1.5122265122265124,0.36745868127174397,6,8,0.26666666666666666,4,2.0,25.0
sp,sp_sp6,0.38160013617735994,10.92,32.39,17.17,0.3371410929299166,0.6359930110658124,0.337024272482205,8,8,0.14285714285714285,6,4.0,25.0
sp,sp_sp4,0.10844169384698034,4.55,25.37,7.18,0.17934568387859676,0.6337047353760445,0.17942890714148077,6,8,0.26666666666666666,4,2.0,25.0
sp,sp_sp7,0.1163633350297578,11.86,42.56,5.93,0.27866541353383456,2.0,0.27864816038361806,9,12,0.16666666666666666,7,2.0,25.0
sp,sp_sp8,0.6502318092571635,13.33,54.59,29.28,0.2441839164682176,0.45525956284153,0.24423837455140615,10,12,0.13333333333333333,8,5.0,25.0
sp,sp_sp5,0.2972877051970421,5.02,15.47,2.61,0.3244990303813833,1.9233716475095786,0.3246177177795212,7,9,0.21428571428571427,5,3.0,25.0
sp,sp_sp7,0.05283532361951208,6.49,35.25,4.07,0.18411347517730497,1.5945945945945945,0.18414203895465875,9,12,0.16666666666666666,7,2.0,25.0
sp,sp_sp3,0.0810986740397316,10.54,20.27,3.41,0.519980266403552,3.0909090909090904,0.5201677330274256,5,6,0.3,3,2.0,25.0
sp,sp_sp5,0.0,6.46,23.169999999999998,0.5,0.2788088044885628,12.92,0.2788625029214135,7,10,0.23809523809523808,5,1.0,25.0
sp,sp_sp4,0.0,6.08,15.37,0.5,0.39557579700715684,12.16,0.39574581929255687,6,6,0.2,4,1.0,25.0
sp,sp_sp7,0.24664113171761046,9.44,32.3,6.26,0.29226006191950465,1.5079872204472844,0.29225945665031133,9,12,0.16666666666666666,7,3.0,25.0
sp,sp_sp4,0.24492036331368552,4.84,12.95,3.84,0.37374517374517374,1.2604166666666667,0.37346613052876854,6,7,0.23333333333333334,4,3.0,25.0
sp,sp_sp3,0.1090298979593582,7.17,17.34,8.059999999999999,0.4134948096885813,0.8895781637717123,0.4136733364394899,5,5,0.25,3,2.0,25.0
sp,sp_sp9,0.7390668841410866,29.15,66.85,49.120000000000005,0.4360508601346298,0.593444625407166,0.43602507025392684,11,13,0.11818181818181818,9,7.0,25.0
sp,sp_sp9,0.7218862302861676,16.08,63.510000000000005,38.56,0.25318847425602264,0.41701244813278,0.25313023724920153,11,13,0.11818181818181818,9,6.0,25.0
sp,sp_sp6,0.4287619491747768,14.12,31.230000000000004,16.060000000000002,0.4521293627921869,0.8792029887920297,0.4521815640721198,8,10,0.17857142857142858,6,4.0,25.0
sp,sp_sp5,0.0,9.59,32.800000000000004,0.5,0.2923780487804878,19.18,0.29243232860085466,7,11,0.2619047619047619,5,1.0,25.0
sp,sp_sp4,0.4101880460781717,8.82,23.38,17.92,0.37724550898203596,0.49218749999999994,0.37724400107822004,6,8,0.26666666666666666,4,3.0,25.0
sp,sp_sp3,0.11793865959745711,10.1,18.37,9.27,0.5498094719651605,1.0895361380798274,0.5496270710800426,5,6,0.3,3,2.0,25.0
sp,sp_sp2,0.5651490951176426,2.27,8.969999999999999,8.969999999999999,0.2530657748049053,0.2530657748049053,0.2530096780723213,4,4,0.3333333333333333,2,3.0,25.0
sp,sp_sp3,0.15787689034780608,4.04,16.38,6.65,0.24664224664224665,0.6075187969924811,0.24688380480494973,5,5,0.25,3,2.0,25.0
sp,sp_sp7,0.4224547809278535,5.68,32.62,8.08,0.1741263028816677,0.7029702970297029,0.17409724294450954,9,10,0.1388888888888889,7,4.0,25.0
sp,sp_sp7,0.0,15.76,44.989999999999995,0.5,0.35030006668148483,31.52,0.3502698714197244,9,11,0.1527777777777778,7,1.0,25.0
sp,sp_sp4,0.5655973833471224,10.65,30.980000000000004,26.0,0.3437701743060038,0.4096153846153846,0.34364141514291185,6,6,0.2,4,4.0,25.0
sp,sp_sp7,0.41947181738382133,14.31,39.81,16.0,0.359457422758101,0.894375,0.359344191096491,9,10,0.1388888888888889,7,4.0,25.0
sp,sp_sp6,0.22394647618193392,12.6,35.64,11.85,0.35353535353535354,1.0632911392405062,0.3535224255671291,8,9,0.16071428571428573,6,3.0,25.0
sp,sp_sp8,0.7733866734704461,9.44,52.650000000000006,26.37,0.1792972459639126,0.35798255593477435,0.17927057463039764,10,12,0.13333333333333333,8,5.0,25.0
sp,sp_sp3,0.4264649733898876,4.98,20.42,10.89,0.24387855044074436,0.4573002754820937,0.24406362636154555,5,5,0.25,3,3.0,25.0
